Date,State,Cases,Deaths
1/22/2022,Oregon,570892,5936
1/22/2022,Pennsylvania,2560167,39487
1/22/2022,Rhode Island,327109,3240
1/22/2022,South Carolina,1265710,15108
1/22/2022,South Dakota,216656,2601
1/22/2022,Tennessee,1694357,21812
1/22/2022,Texas,5876122,78326
1/22/2022,Utah,826149,4030
1/22/2022,Vermont,97994,514
1/22/2022,Virginia,1451713,15853
1/22/2022,Washington,1157641,10474
1/22/2022,West Virginia,413631,5609
1/22/2022,Wisconsin,1446213,11946
1/22/2022,Wyoming,135369,1601
1/23/2022,Alabama,1147194,16826
1/23/2022,Alaska,194133,1027
1/23/2022,Arizona,1752552,25623
1/23/2022,Arkansas,738638,9510
1/23/2022,California,7688422,78839
1/23/2022,Colorado,1186421,10974
1/23/2022,Connecticut,671674,9769
1/23/2022,Delaware,240179,2480
1/23/2022,District of Columbia,127200,1267
1/23/2022,Florida,5303818,63763
1/23/2022,Georgia,2171163,31066
1/23/2022,Hawaii,197582,1143
1/23/2022,Idaho,358143,4324
1/23/2022,Illinois,2777353,33446
1/23/2022,Indiana,1528366,20751
1/23/2022,Iowa,682363,8317
1/23/2022,Kansas,681740,7352
1/23/2022,Kentucky,1071699,12719
1/23/2022,Louisiana,1060022,15324
1/23/2022,Maine,166899,1698
1/23/2022,Maryland,935874,13123
1/23/2022,Massachusetts,1535986,21402
1/23/2022,Michigan,2118580,31466
1/23/2022,Minnesota,1216874,11291
1/23/2022,Mississippi,681382,10721
1/23/2022,Missouri,1281125,17254
1/23/2022,Montana,222716,2980
1/23/2022,Nebraska,413056,3569
1/23/2022,Nevada,614505,8736
1/23/2022,New Hampshire,257793,2135
1/23/2022,New Jersey,2067692,30759
1/23/2022,New Mexico,437934,6261
1/23/2022,New York,4686169,62853
1/23/2022,North Carolina,2204205,20204
1/23/2022,North Dakota,211087,2116
1/23/2022,Ohio,2506175,31987
1/23/2022,Oklahoma,893913,11873
1/23/2022,Oregon,570892,5936
1/23/2022,Pennsylvania,2572500,39538
1/23/2022,Rhode Island,327109,3240
1/23/2022,South Carolina,1265710,15108
1/23/2022,South Dakota,216656,2601
1/23/2022,Tennessee,1694357,21812
1/23/2022,Texas,5934240,78388
1/23/2022,Utah,826149,4030
1/23/2022,Vermont,99109,514
1/23/2022,Virginia,1451713,15853
1/23/2022,Washington,1157551,10474
1/23/2022,West Virginia,418887,5609
1/23/2022,Wisconsin,1446213,11946
1/23/2022,Wyoming,135369,1601
1/24/2022,Alabama,1153149,16826
1/24/2022,Alaska,199765,1046
1/24/2022,Arizona,1767302,25624
1/24/2022,Arkansas,741881,9532
1/24/2022,California,7904252,79001
1/24/2022,Colorado,1213405,11069
1/24/2022,Connecticut,683731,9774
1/24/2022,Delaware,241367,2480
1/24/2022,District of Columbia,128550,1275
1/24/2022,Florida,5347828,64002
1/24/2022,Georgia,2210225,31157
1/24/2022,Hawaii,200209,1143
1/24/2022,Idaho,361216,4333
1/24/2022,Illinois,2841994,33803
1/24/2022,Indiana,1563959,20796
1/24/2022,Iowa,682363,8317
1/24/2022,Kansas,696021,7371
1/24/2022,Kentucky,1096736,12781
1/24/2022,Louisiana,1076385,15374
1/24/2022,Maine,166899,1698
1/24/2022,Maryland,938568,13158
1/24/2022,Massachusetts,1563019,21514
1/24/2022,Michigan,2162649,31503
1/24/2022,Minnesota,1229584,11333
1/24/2022,Mississippi,694093,10734
1/24/2022,Missouri,1291197,17270
1/24/2022,Montana,227801,2987
1/24/2022,Nebraska,421423,3569
1/24/2022,Nevada,630343,8760
1/24/2022,New Hampshire,265140,2145
1/24/2022,New Jersey,2072536,30799
1/24/2022,New Mexico,452616,6294
1/24/2022,New York,4698835,62960
1/24/2022,North Carolina,2286259,20299
1/24/2022,North Dakota,211087,2116
1/24/2022,Ohio,2515949,31987
1/24/2022,Oklahoma,914063,11873
1/24/2022,Oregon,590270,5953
1/24/2022,Pennsylvania,2581831,39560
1/24/2022,Rhode Island,332961,3253
1/24/2022,South Carolina,1265710,15108
1/24/2022,South Dakota,218543,2606
1/24/2022,Tennessee,1694357,21812
1/24/2022,Texas,5973164,78450
1/24/2022,Utah,848121,4063
1/24/2022,Vermont,99651,521
1/24/2022,Virginia,1481294,15948
1/24/2022,Washington,1205574,10529
1/24/2022,West Virginia,422265,5645
1/24/2022,Wisconsin,1470418,12010
1/24/2022,Wyoming,137873,1601
1/25/2022,Alabama,1153149,16826
1/25/2022,Alaska,199765,1046
1/25/2022,Arizona,1781274,25624
1/25/2022,Arkansas,749824,9556
1/25/2022,California,7984924,79118
1/25/2022,Colorado,1220668,11141
1/25/2022,Connecticut,687555,9773
1/25/2022,Delaware,242324,2489
1/25/2022,District of Columbia,128739,1278
1/25/2022,Florida,5383094,64005
1/25/2022,Georgia,2226193,31246
1/25/2022,Hawaii,202064,1143
1/25/2022,Idaho,364732,4348
1/25/2022,Illinois,2855818,33942
1/25/2022,Indiana,1573690,20928
1/25/2022,Iowa,693914,8317
1/25/2022,Kansas,696206,7372
1/25/2022,Kentucky,1110029,12803
1/25/2022,Louisiana,1084448,15476
1/25/2022,Maine,168474,1714
1/25/2022,Maryland,940968,13233
1/25/2022,Massachusetts,1571650,21669
1/25/2022,Michigan,2162649,31503
1/25/2022,Minnesota,1265075,11370
1/25/2022,Mississippi,699002,10755
1/25/2022,Missouri,1300582,17309
1/25/2022,Montana,230690,2989
1/25/2022,Nebraska,425610,3604
1/25/2022,Nevada,633955,8797
1/25/2022,New Hampshire,266000,2170
1/25/2022,New Jersey,2078258,30950
1/25/2022,New Mexico,455947,6319
1/25/2022,New York,4714703,63264
1/25/2022,North Carolina,2304741,20345
1/25/2022,North Dakota,214506,2125
1/25/2022,Ohio,2520112,32489
1/25/2022,Oklahoma,922873,11873
1/25/2022,Oregon,597172,5994
1/25/2022,Pennsylvania,2593360,39749
1/25/2022,Rhode Island,334581,3263
1/25/2022,South Carolina,1265710,15108
1/25/2022,South Dakota,221372,2609
1/25/2022,Tennessee,1739070,21947
1/25/2022,Texas,6018220,78599
1/25/2022,Utah,854723,4073
1/25/2022,Vermont,100092,523
1/25/2022,Virginia,1491993,16002
1/25/2022,Washington,1212396,10543
1/25/2022,West Virginia,425013,5650
1/25/2022,Wisconsin,1477557,12113
1/25/2022,Wyoming,139461,1625
1/26/2022,Alabama,1153149,16826
1/26/2022,Alaska,205239,1053
1/26/2022,Arizona,1799503,25899
1/26/2022,Arkansas,756385,9577
1/26/2022,California,8055410,79353
1/26/2022,Colorado,1228298,11170
1/26/2022,Connecticut,690350,9901
1/26/2022,Delaware,243202,2493
1/26/2022,District of Columbia,129108,1280
1/26/2022,Florida,5420755,64007
1/26/2022,Georgia,2243070,31354
1/26/2022,Hawaii,204085,1146
1/26/2022,Idaho,368798,4359
1/26/2022,Illinois,2871541,34131
1/26/2022,Indiana,1578651,21056
1/26/2022,Iowa,703366,8501
1/26/2022,Kansas,710303,7423
1/26/2022,Kentucky,1124483,12834
1/26/2022,Louisiana,1145245,15523
1/26/2022,Maine,169998,1716
1/26/2022,Maryland,943869,13280
1/26/2022,Massachusetts,1580605,21752
1/26/2022,Michigan,2197862,31948
1/26/2022,Minnesota,1280640,11422
1/26/2022,Mississippi,705598,10774
1/26/2022,Missouri,1310814,17345
1/26/2022,Montana,233508,2992
1/26/2022,Nebraska,428949,3632
1/26/2022,Nevada,638931,8837
1/26/2022,New Hampshire,267800,2173
1/26/2022,New Jersey,2085385,31093
1/26/2022,New Mexico,460062,6359
1/26/2022,New York,4730351,63505
1/26/2022,North Carolina,2324946,20455
1/26/2022,North Dakota,216861,2135
1/26/2022,Ohio,2540864,32489
1/26/2022,Oklahoma,931033,12044
1/26/2022,Oregon,605363,6048
1/26/2022,Pennsylvania,2605439,39932
1/26/2022,Rhode Island,337659,3275
1/26/2022,South Carolina,1328450,15155
1/26/2022,South Dakota,222880,2623
1/26/2022,Tennessee,1755055,22034
1/26/2022,Texas,6048954,78887
1/26/2022,Utah,862216,4091
1/26/2022,Vermont,100621,527
1/26/2022,Virginia,1503119,16052
1/26/2022,Washington,1258525,10660
1/26/2022,West Virginia,429016,5674
1/26/2022,Wisconsin,1486162,12155
1/26/2022,Wyoming,141090,1625
1/27/2022,Alabama,1153149,16826
1/27/2022,Alaska,205239,1053
1/27/2022,Arizona,1813796,25932
1/27/2022,Arkansas,762401,9599
1/27/2022,California,8172855,79643
1/27/2022,Colorado,1236045,11205
1/27/2022,Connecticut,693386,9908
1/27/2022,Delaware,244730,2494
1/27/2022,District of Columbia,129479,1282
1/27/2022,Florida,5448288,64635
1/27/2022,Georgia,2262919,31457
1/27/2022,Hawaii,206405,1156
1/27/2022,Idaho,372579,4367
1/27/2022,Illinois,2886267,34298
1/27/2022,Indiana,1590856,21165
1/27/2022,Iowa,703366,8501
1/27/2022,Kansas,710503,7426
1/27/2022,Kentucky,1137611,12872
1/27/2022,Louisiana,1152818,15570
1/27/2022,Maine,171524,1728
1/27/2022,Maryland,947125,13334
1/27/2022,Massachusetts,1590302,21839
1/27/2022,Michigan,2197862,31948
1/27/2022,Minnesota,1295267,11489
1/27/2022,Mississippi,712133,10806
1/27/2022,Missouri,1320944,17361
1/27/2022,Montana,236699,2992
1/27/2022,Nebraska,432564,3657
1/27/2022,Nevada,643695,8875
1/27/2022,New Hampshire,270063,2193
1/27/2022,New Jersey,2092109,31208
1/27/2022,New Mexico,465244,6393
1/27/2022,New York,4747515,63697
1/27/2022,North Carolina,2352472,20532
1/27/2022,North Dakota,219007,2137
1/27/2022,Ohio,2552972,32489
1/27/2022,Oklahoma,944461,12044
1/27/2022,Oregon,613221,6067
1/27/2022,Pennsylvania,2622134,40257
1/27/2022,Rhode Island,339571,3288
1/27/2022,South Carolina,1338384,15181
1/27/2022,South Dakota,224238,2628
1/27/2022,Tennessee,1771127,22091
1/27/2022,Texas,6083750,79111
1/27/2022,Utah,869249,4097
1/27/2022,Vermont,102153,529
1/27/2022,Virginia,1514862,16088
1/27/2022,Washington,1265006,10659
1/27/2022,West Virginia,434221,5697
1/27/2022,Wisconsin,1495474,12216
1/27/2022,Wyoming,143129,1625
1/28/2022,Alabama,1153149,16826
1/28/2022,Alaska,211117,1057
1/28/2022,Arizona,1829406,26001
1/28/2022,Arkansas,768061,9622
1/28/2022,California,8248681,79934
1/28/2022,Colorado,1245392,11259
1/28/2022,Connecticut,696070,9985
1/28/2022,Delaware,246037,2498
1/28/2022,District of Columbia,129817,1284
1/28/2022,Florida,5478894,64955
1/28/2022,Georgia,2281370,31595
1/28/2022,Hawaii,208253,1161
1/28/2022,Idaho,376095,4400
1/28/2022,Illinois,2901790,34439
1/28/2022,Indiana,1607951,21301
1/28/2022,Iowa,703366,8501
1/28/2022,Kansas,723285,7550
1/28/2022,Kentucky,1152288,12905
1/28/2022,Louisiana,1160130,15631
1/28/2022,Maine,172952,1733
1/28/2022,Maryland,950136,13387
1/28/2022,Massachusetts,1598451,21909
1/28/2022,Michigan,2229405,32159
1/28/2022,Minnesota,1309815,11532
1/28/2022,Mississippi,717666,10831
1/28/2022,Missouri,1330080,17392
1/28/2022,Montana,239559,2997
1/28/2022,Nebraska,435358,3666
1/28/2022,Nevada,648088,8914
1/28/2022,New Hampshire,272492,2205
1/28/2022,New Jersey,2102227,31320
1/28/2022,New Mexico,470513,6419
1/28/2022,New York,4761590,63910
1/28/2022,North Carolina,2373587,20605
1/28/2022,North Dakota,221072,2140
1/28/2022,Ohio,2562412,33071
1/28/2022,Oklahoma,953116,12044
1/28/2022,Oregon,620653,6086
1/28/2022,Pennsylvania,2637080,40394
1/28/2022,Rhode Island,341407,3302
1/28/2022,South Carolina,1355116,15266
1/28/2022,South Dakota,225383,2637
1/28/2022,Tennessee,1785235,22158
1/28/2022,Texas,6122432,79324
1/28/2022,Utah,875414,4107
1/28/2022,Vermont,103066,532
1/28/2022,Virginia,1525603,16127
1/28/2022,Washington,1294536,10756
1/28/2022,West Virginia,438889,5743
1/28/2022,Wisconsin,1503538,12291
1/28/2022,Wyoming,144526,1625
1/29/2022,Alabama,1206308,17086
1/29/2022,Alaska,211117,1057
1/29/2022,Arizona,1844912,26183
1/29/2022,Arkansas,768061,9622
1/29/2022,California,8270373,80004
1/29/2022,Colorado,1240714,11218
1/29/2022,Connecticut,696070,9985
1/29/2022,Delaware,246959,2531
1/29/2022,District of Columbia,129817,1284
1/29/2022,Florida,5501599,64955
1/29/2022,Georgia,2281370,31595
1/29/2022,Hawaii,210085,1170
1/29/2022,Idaho,377804,4407
1/29/2022,Illinois,2901790,34439
1/29/2022,Indiana,1607951,21301
1/29/2022,Iowa,712288,8501
1/29/2022,Kansas,723285,7550
1/29/2022,Kentucky,1154036,12905
1/29/2022,Louisiana,1160130,15631
1/29/2022,Maine,174225,1738
1/29/2022,Maryland,952528,13432
1/29/2022,Massachusetts,1598451,21909
1/29/2022,Michigan,2229405,32159
1/29/2022,Minnesota,1309815,11532
1/29/2022,Mississippi,717666,10831
1/29/2022,Missouri,1337639,17403
1/29/2022,Montana,239559,2997
1/29/2022,Nebraska,435358,3666
1/29/2022,Nevada,648088,8914
1/29/2022,New Hampshire,272492,2205
1/29/2022,New Jersey,2107606,31391
1/29/2022,New Mexico,470513,6419
1/29/2022,New York,4774123,64113
1/29/2022,North Carolina,2373587,20605
1/29/2022,North Dakota,222695,2140
1/29/2022,Ohio,2571021,33071
1/29/2022,Oklahoma,953116,12044
1/29/2022,Oregon,620653,6086
1/29/2022,Pennsylvania,2649247,40548
1/29/2022,Rhode Island,341407,3302
1/29/2022,South Carolina,1355116,15266
1/29/2022,South Dakota,225383,2637
1/29/2022,Tennessee,1802927,22231
1/29/2022,Texas,6166582,79519
1/29/2022,Utah,875414,4107
1/29/2022,Vermont,103549,533
1/29/2022,Virginia,1525603,16127
1/29/2022,Washington,1294536,10756
1/29/2022,West Virginia,442206,5743
1/29/2022,Wisconsin,1503538,12291
1/29/2022,Wyoming,144526,1625
1/30/2022,Alabama,1212798,17086
1/30/2022,Alaska,211117,1057
1/30/2022,Arizona,1858385,26206
1/30/2022,Arkansas,768061,9622
1/30/2022,California,8287535,80038
1/30/2022,Colorado,1245392,11263
1/30/2022,Connecticut,696070,9985
1/30/2022,Delaware,247638,2531
1/30/2022,District of Columbia,129817,1284
1/30/2022,Florida,5501599,64955
1/30/2022,Georgia,2281370,31595
1/30/2022,Hawaii,212768,1177
1/30/2022,Idaho,377804,4407
1/30/2022,Illinois,2901790,34439
1/30/2022,Indiana,1607951,21301
1/30/2022,Iowa,712288,8501
1/30/2022,Kansas,723285,7550
1/30/2022,Kentucky,1155055,12905
1/30/2022,Louisiana,1160130,15631
1/30/2022,Maine,174225,1738
1/30/2022,Maryland,954469,13465
1/30/2022,Massachusetts,1598451,21909
1/30/2022,Michigan,2229405,32159
1/30/2022,Minnesota,1309815,11532
1/30/2022,Mississippi,717666,10831
1/30/2022,Missouri,1340281,17404
1/30/2022,Montana,239559,2997
1/30/2022,Nebraska,435358,3666
1/30/2022,Nevada,648088,8914
1/30/2022,New Hampshire,272492,2205
1/30/2022,New Jersey,2109783,31412
1/30/2022,New Mexico,470513,6419
1/30/2022,New York,4779854,64176
1/30/2022,North Carolina,2373587,20605
1/30/2022,North Dakota,223409,2140
1/30/2022,Ohio,2576245,33071
1/30/2022,Oklahoma,953116,12044
1/30/2022,Oregon,620653,6086
1/30/2022,Pennsylvania,2656587,40563
1/30/2022,Rhode Island,341407,3302
1/30/2022,South Carolina,1355116,15266
1/30/2022,South Dakota,225383,2637
1/30/2022,Tennessee,1802927,22231
1/30/2022,Texas,6192817,79621
1/30/2022,Utah,875414,4107
1/30/2022,Vermont,104160,533
1/30/2022,Virginia,1525603,16127
1/30/2022,Washington,1294536,10756
1/30/2022,West Virginia,445061,5743
1/30/2022,Wisconsin,1503538,12291
1/30/2022,Wyoming,144526,1625
1/31/2022,Alabama,1218257,17086
1/31/2022,Alaska,215643,1057
1/31/2022,Arizona,1870644,26205
1/31/2022,Arkansas,776759,9634
1/31/2022,California,8411819,80267
1/31/2022,Colorado,1258871,11339
1/31/2022,Connecticut,699400,10010
1/31/2022,Delaware,248111,2531
1/31/2022,District of Columbia,130888,1289
1/31/2022,Florida,5535803,65265
1/31/2022,Georgia,2302164,31697
1/31/2022,Hawaii,214249,1178
1/31/2022,Idaho,380402,4423
1/31/2022,Illinois,2925690,34704
1/31/2022,Indiana,1627324,21356
1/31/2022,Iowa,712288,8501
1/31/2022,Kansas,731036,7565
1/31/2022,Kentucky,1172511,12974
1/31/2022,Louisiana,1170212,15674
1/31/2022,Maine,174225,1738
1/31/2022,Maryland,955537,13484
1/31/2022,Massachusetts,1611594,22034
1/31/2022,Michigan,2252688,32225
1/31/2022,Minnesota,1321903,11561
1/31/2022,Mississippi,727418,10935
1/31/2022,Missouri,1345787,17421
1/31/2022,Montana,242930,3004
1/31/2022,Nebraska,439326,3666
1/31/2022,Nevada,656898,8951
1/31/2022,New Hampshire,276856,2209
1/31/2022,New Jersey,2111856,31442
1/31/2022,New Mexico,480087,6456
1/31/2022,New York,4789532,64247
1/31/2022,North Carolina,2421306,20767
1/31/2022,North Dakota,223767,2140
1/31/2022,Ohio,2580405,33071
1/31/2022,Oklahoma,976914,12044
1/31/2022,Oregon,633876,6100
1/31/2022,Pennsylvania,2661481,40581
1/31/2022,Rhode Island,343779,3316
1/31/2022,South Carolina,1385019,15480
1/31/2022,South Dakota,226413,2650
1/31/2022,Tennessee,1802927,22231
1/31/2022,Texas,6219346,79694
1/31/2022,Utah,885686,4118
1/31/2022,Vermont,104472,536
1/31/2022,Virginia,1545650,16217
1/31/2022,Washington,1335737,10838
1/31/2022,West Virginia,446771,5763
1/31/2022,Wisconsin,1516634,12374
1/31/2022,Wyoming,146505,1625
2/1/2022,Alabama,1223896,17146
2/1/2022,Alaska,215643,1057
2/1/2022,Arizona,1878211,26345
2/1/2022,Arkansas,781396,9670
2/1/2022,California,8447069,80434
2/1/2022,Colorado,1262603,11379
2/1/2022,Connecticut,700640,10076
2/1/2022,Delaware,248447,2544
2/1/2022,District of Columbia,130949,1290
2/1/2022,Florida,5555874,65271
2/1/2022,Georgia,2310054,31774
2/1/2022,Hawaii,215303,1178
2/1/2022,Idaho,382572,4427
2/1/2022,Illinois,2934402,34853
2/1/2022,Indiana,1632993,21487
2/1/2022,Iowa,719703,8501
2/1/2022,Kansas,731161,7567
2/1/2022,Kentucky,1179699,13008
2/1/2022,Louisiana,1174941,15744
2/1/2022,Maine,175759,1751
2/1/2022,Maryland,957036,13532
2/1/2022,Massachusetts,1614642,22164
2/1/2022,Michigan,2252688,32225
2/1/2022,Minnesota,1343240,11607
2/1/2022,Mississippi,731667,11044
2/1/2022,Missouri,1350910,17727
2/1/2022,Montana,243890,3020
2/1/2022,Nebraska,441456,3705
2/1/2022,Nevada,659036,9012
2/1/2022,New Hampshire,277355,2223
2/1/2022,New Jersey,2115305,31557
2/1/2022,New Mexico,481852,6475
2/1/2022,New York,4796000,64461
2/1/2022,North Carolina,2430619,20827
2/1/2022,North Dakota,225508,2140
2/1/2022,Ohio,2586903,33537
2/1/2022,Oklahoma,979349,12044
2/1/2022,Oregon,638823,6124
2/1/2022,Pennsylvania,2667166,40836
2/1/2022,Rhode Island,344841,3329
2/1/2022,South Carolina,1389266,15508
2/1/2022,South Dakota,228169,2660
2/1/2022,Tennessee,1830865,22399
2/1/2022,Texas,6254867,79934
2/1/2022,Utah,888532,4138
2/1/2022,Vermont,104837,542
2/1/2022,Virginia,1551705,16252
2/1/2022,Washington,1336200,10838
2/1/2022,West Virginia,448922,5778
2/1/2022,Wisconsin,1520874,12453
2/1/2022,Wyoming,147305,1650
2/2/2022,Alabama,1229300,17215
2/2/2022,Alaska,219767,1064
2/2/2022,Arizona,1886541,26369
2/2/2022,Arkansas,786010,9693
2/2/2022,California,8483510,80727
2/2/2022,Colorado,1266514,11398
2/2/2022,Connecticut,702426,10083
2/2/2022,Delaware,248910,2552
2/2/2022,District of Columbia,131093,1290
2/2/2022,Florida,5572757,65273
2/2/2022,Georgia,2317869,31880
2/2/2022,Hawaii,216412,1188
2/2/2022,Idaho,384905,4455
2/2/2022,Illinois,2943829,34966
2/2/2022,Indiana,1639907,21598
2/2/2022,Iowa,722589,8657
2/2/2022,Kansas,740099,7604
2/2/2022,Kentucky,1188934,13034
2/2/2022,Louisiana,1179814,15781
2/2/2022,Maine,177099,1759
2/2/2022,Maryland,958385,13572
2/2/2022,Massachusetts,1620268,22255
2/2/2022,Michigan,2277192,32599
2/2/2022,Minnesota,1347150,11666
2/2/2022,Mississippi,737607,11170
2/2/2022,Missouri,1360166,17807
2/2/2022,Montana,245324,3030
2/2/2022,Nebraska,443144,3705
2/2/2022,Nevada,661168,9050
2/2/2022,New Hampshire,278691,2232
2/2/2022,New Jersey,2119298,31663
2/2/2022,New Mexico,484454,6490
2/2/2022,New York,4804328,64646
2/2/2022,North Carolina,2443062,20917
2/2/2022,North Dakota,226745,2162
2/2/2022,Ohio,2595504,33537
2/2/2022,Oklahoma,983937,12193
2/2/2022,Oregon,643973,6163
2/2/2022,Pennsylvania,2674471,41028
2/2/2022,Rhode Island,345836,3334
2/2/2022,South Carolina,1394651,15609
2/2/2022,South Dakota,228938,2665
2/2/2022,Tennessee,1835278,22544
2/2/2022,Texas,6280918,80221
2/2/2022,Utah,892141,4150
2/2/2022,Vermont,105569,545
2/2/2022,Virginia,1558383,16412
2/2/2022,Washington,1351639,10924
2/2/2022,West Virginia,451910,5814
2/2/2022,Wisconsin,1526321,12509
2/2/2022,Wyoming,148382,1650
2/3/2022,Alabama,1229300,17215
2/3/2022,Alaska,219767,1064
2/3/2022,Arizona,1894335,26430
2/3/2022,Arkansas,790223,9733
2/3/2022,California,8562030,80922
2/3/2022,Colorado,1271310,11409
2/3/2022,Connecticut,704871,10083
2/3/2022,Delaware,249716,2555
2/3/2022,District of Columbia,131284,1291
2/3/2022,Florida,5590369,65993
2/3/2022,Georgia,2325658,32002
2/3/2022,Hawaii,217895,1191
2/3/2022,Idaho,387384,4468
2/3/2022,Illinois,2943829,34966
2/3/2022,Indiana,1646533,21666
2/3/2022,Iowa,724912,8657
2/3/2022,Kansas,740153,7608
2/3/2022,Kentucky,1197175,13058
2/3/2022,Louisiana,1185174,15841
2/3/2022,Maine,178501,1777
2/3/2022,Maryland,960459,13611
2/3/2022,Massachusetts,1625704,22316
2/3/2022,Michigan,2277192,32599
2/3/2022,Minnesota,1352598,11711
2/3/2022,Mississippi,744023,11202
2/3/2022,Missouri,1364896,17837
2/3/2022,Montana,246377,3033
2/3/2022,Nebraska,444695,3731
2/3/2022,Nevada,663107,9084
2/3/2022,New Hampshire,279842,2239
2/3/2022,New Jersey,2123207,31769
2/3/2022,New Mexico,487604,6518
2/3/2022,New York,4814634,64812
2/3/2022,North Carolina,2458111,21037
2/3/2022,North Dakota,228087,2168
2/3/2022,Ohio,2601241,33537
2/3/2022,Oklahoma,988190,12193
2/3/2022,Oregon,649389,6181
2/3/2022,Pennsylvania,2681717,41199
2/3/2022,Rhode Island,347041,3341
2/3/2022,South Carolina,1400276,15744
2/3/2022,South Dakota,229671,2677
2/3/2022,Tennessee,1847542,22618
2/3/2022,Texas,6308863,80518
2/3/2022,Utah,895624,4160
2/3/2022,Vermont,106174,548
2/3/2022,Virginia,1565522,16548
2/3/2022,Washington,1355172,10961
2/3/2022,West Virginia,455201,5829
2/3/2022,Wisconsin,1531529,12548
2/3/2022,Wyoming,149126,1650
2/4/2022,Alabama,1240496,17371
2/4/2022,Alaska,223573,1064
2/4/2022,Arizona,1903412,26530
2/4/2022,Arkansas,791730,9762
2/4/2022,California,8604465,81180
2/4/2022,Colorado,1276189,11423
2/4/2022,Connecticut,706140,10159
2/4/2022,Delaware,250311,2563
2/4/2022,District of Columbia,131543,1293
2/4/2022,Florida,5610464,66279
2/4/2022,Georgia,2334292,32109
2/4/2022,Hawaii,219059,1201
2/4/2022,Idaho,389813,4480
2/4/2022,Illinois,2962497,35157
2/4/2022,Indiana,1650853,21712
2/4/2022,Iowa,724912,8657
2/4/2022,Kansas,744965,7743
2/4/2022,Kentucky,1204104,13089
2/4/2022,Louisiana,1192375,15905
2/4/2022,Maine,179915,1800
2/4/2022,Maryland,962063,13655
2/4/2022,Massachusetts,1630462,22379
2/4/2022,Michigan,2289269,32835
2/4/2022,Minnesota,1359208,11749
2/4/2022,Mississippi,751862,11250
2/4/2022,Missouri,1367755,17851
2/4/2022,Montana,250718,3035
2/4/2022,Nebraska,445793,3755
2/4/2022,Nevada,665211,9144
2/4/2022,New Hampshire,281300,2246
2/4/2022,New Jersey,2126230,31868
2/4/2022,New Mexico,489701,6536
2/4/2022,New York,4822350,64965
2/4/2022,North Carolina,2470404,21107
2/4/2022,North Dakota,229271,2174
2/4/2022,Ohio,2605245,34217
2/4/2022,Oklahoma,992932,12193
2/4/2022,Oregon,654343,6214
2/4/2022,Pennsylvania,2688808,41359
2/4/2022,Rhode Island,347901,3354
2/4/2022,South Carolina,1406933,15791
2/4/2022,South Dakota,230240,2687
2/4/2022,Tennessee,1858817,22688
2/4/2022,Texas,6331037,80685
2/4/2022,Utah,898432,4173
2/4/2022,Vermont,106690,553
2/4/2022,Virginia,1572022,16703
2/4/2022,Washington,1365001,11068
2/4/2022,West Virginia,458112,5846
2/4/2022,Wisconsin,1535483,12600
2/4/2022,Wyoming,149842,1650
2/5/2022,Alabama,1242420,17371
2/5/2022,Alaska,223573,1064
2/5/2022,Arizona,1911655,26628
2/5/2022,Arkansas,793361,9793
2/5/2022,California,8614417,81267
2/5/2022,Colorado,1276189,11423
2/5/2022,Connecticut,706140,10159
2/5/2022,Delaware,250756,2576
2/5/2022,District of Columbia,131543,1293
2/5/2022,Florida,5629602,66279
2/5/2022,Georgia,2334292,32109
2/5/2022,Hawaii,220275,1219
2/5/2022,Idaho,391151,4481
2/5/2022,Illinois,2962497,35157
2/5/2022,Indiana,1650853,21712
2/5/2022,Iowa,729700,8657
2/5/2022,Kansas,744965,7743
2/5/2022,Kentucky,1204762,13090
2/5/2022,Louisiana,1192375,15905
2/5/2022,Maine,181010,1804
2/5/2022,Maryland,963691,13691
2/5/2022,Massachusetts,1630462,22379
2/5/2022,Michigan,2289269,32835
2/5/2022,Minnesota,1359208,11749
2/5/2022,Mississippi,751862,11250
2/5/2022,Missouri,1370297,17859
2/5/2022,Montana,250718,3035
2/5/2022,Nebraska,445793,3755
2/5/2022,Nevada,665211,9144
2/5/2022,New Hampshire,281300,2246
2/5/2022,New Jersey,2129191,31948
2/5/2022,New Mexico,489701,6536
2/5/2022,New York,4827018,65013
2/5/2022,North Carolina,2470404,21107
2/5/2022,North Dakota,230163,2177
2/5/2022,Ohio,2608055,34217
2/5/2022,Oklahoma,995546,12193
2/5/2022,Oregon,654343,6214
2/5/2022,Pennsylvania,2697242,41524
2/5/2022,Rhode Island,347901,3354
2/5/2022,South Carolina,1406933,15791
2/5/2022,South Dakota,230240,2687
2/5/2022,Tennessee,1880559,22762
2/5/2022,Texas,6351228,80872
2/5/2022,Utah,898432,4173
2/5/2022,Vermont,106690,553
2/5/2022,Virginia,1572022,16703
2/5/2022,Washington,1365175,11068
2/5/2022,West Virginia,461846,5846
2/5/2022,Wisconsin,1535483,12600
2/5/2022,Wyoming,149842,1650
2/6/2022,Alabama,1242420,17371
2/6/2022,Alaska,223573,1064
2/6/2022,Arizona,1918034,26639
2/6/2022,Arkansas,794342,9831
2/6/2022,California,8621360,81334
2/6/2022,Colorado,1276837,11427
2/6/2022,Connecticut,706140,10159
2/6/2022,Delaware,251192,2576
2/6/2022,District of Columbia,131543,1293
2/6/2022,Florida,5629602,66279
2/6/2022,Georgia,2334292,32109
2/6/2022,Hawaii,221173,1223
